FPR;TPR;Threshold;AUC;horizon_hours
0,0;0,018235170823726683;0,9972809637956547;0,9650075476033084;2
0,0;0,018360930622511006;0,9972804515710576;0,9650075476033084;2
0,0;0,01840285055543911;0,997279920558106;0,9650075476033084;2
0,0;0,018486690421295325;0,9972792480877718;0,9650075476033084;2
0,0;0,018947809683504506;0,9972730917985342;0,9650075476033084;2
0,0;0,01903164954936072;0,9972722083735194;0,9650075476033084;2
0,0;0,019408928945713687;0,9972664185647092;0,9650075476033084;2
0,0;0,019492768811569902;0,9972654120961698;0,9650075476033084;2
0,0;0,019618528610354225;0,9972643484610847;0,9650075476033084;2
0,0;0,019702368476210437;0,9972638058575797;0,9650075476033084;2
0,0;0,019744288409138545;0,9972614938657894;0,9650075476033084;2
0,0;0,01982812827499476;0,9972611189994589;0,9650075476033084;2
0,0;0,020205407671347726;0,9972577809142606;0,9650075476033084;2
5,341880341880342e-05;0,020205407671347726;0,9972577150764677;0,9650075476033084;2
5,341880341880342e-05;0,020498847201844476;0,9972548568079198;0,9650075476033084;2
5,341880341880342e-05;0,0206246070006288;0,9972540963751219;0,9650075476033084;2
5,341880341880342e-05;0,02087612659819744;0,9972526922659894;0,9650075476033084;2
5,341880341880342e-05;0,021211486061622303;0,9972501023401414;0,9650075476033084;2
5,341880341880342e-05;0,021295325927478514;0,9972490585672519;0,9650075476033084;2
5,341880341880342e-05;0,021630685390903376;0,9972439869628442;0,9650075476033084;2
5,341880341880342e-05;0,021714525256759588;0,9972423670541434;0,9650075476033084;2
5,341880341880342e-05;0,021924124921400126;0,9972400590112086;0,9650075476033084;2
5,341880341880342e-05;0,02204988472018445;0,9972400330753318;0,9650075476033084;2
5,341880341880342e-05;0,022091804653112557;0,9972398777782394;0,9650075476033084;2
5,341880341880342e-05;0,02217564451896877;0,9972397166105247;0,9650075476033084;2
5,341880341880342e-05;0,022217564451896876;0,9972395575488541;0,9650075476033084;2
5,341880341880342e-05;0,02230140431775309;0,9972383344994425;0,9650075476033084;2
5,341880341880342e-05;0,022385244183609307;0,9972375109501418;0,9650075476033084;2
5,341880341880342e-05;0,022552923915321734;0,9972364894149961;0,9650075476033084;2
5,341880341880342e-05;0,022846363445818488;0,9972332420126397;0,9650075476033084;2
5,341880341880342e-05;0,0229302033116747;0,9972331054827349;0,9650075476033084;2
5,341880341880342e-05;0,02418780129951792;0,9972226816415891;0,9650075476033084;2
5,341880341880342e-05;0,024271641165374135;0,9972219583855688;0,9650075476033084;2
5,341880341880342e-05;0,02435548103123035;0,9972216560192699;0,9650075476033084;2
5,341880341880342e-05;0,024481240830014673;0,997221053133974;0,9650075476033084;2
5,341880341880342e-05;0,02540347935443303;0,9972119502758079;0,9650075476033084;2
5,341880341880342e-05;0,025487319220289247;0,9972118937903165;0,9650075476033084;2
5,341880341880342e-05;0,025822678683714104;0,9972080942394257;0,9650075476033084;2
5,341880341880342e-05;0,02590651854957032;0,9972078344914943;0,9650075476033084;2
5,341880341880342e-05;0,026158038147138966;0,9972057929734136;0,9650075476033084;2
5,341880341880342e-05;0,026241878012995178;0,9972051858954655;0,9650075476033084;2
5,341880341880342e-05;0,02670299727520436;0,9972020803035299;0,9650075476033084;2
5,341880341880342e-05;0,026786837141060574;0,9972014619900179;0,9650075476033084;2
5,341880341880342e-05;0,02716411653741354;0,9971974613632124;0,9650075476033084;2
5,341880341880342e-05;0,027247956403269755;0,9971969394252597;0,9650075476033084;2
5,341880341880342e-05;0,027415636134982185;0,9971947058976461;0,9650075476033084;2
5,341880341880342e-05;0,02762523579962272;0,9971938545447336;0,9650075476033084;2
5,341880341880342e-05;0,027709075665478936;0,9971934447218923;0,9650075476033084;2
5,341880341880342e-05;0,027876755397191366;0,997192183998268;0,9650075476033084;2
5,341880341880342e-05;0,027960595263047578;0,9971919058343768;0,9650075476033084;2
5,341880341880342e-05;0,0280863550618319;0,9971908326079569;0,9650075476033084;2
5,341880341880342e-05;0,028170194927688116;0,9971903919478717;0,9650075476033084;2
5,341880341880342e-05;0,028295954726472436;0,9971896485903384;0,9650075476033084;2
5,341880341880342e-05;0,02837979459232865;0,9971893417238166;0,9650075476033084;2
5,341880341880342e-05;0,028798993921609724;0,9971867524470794;0,9650075476033084;2
5,341880341880342e-05;0,02888283378746594;0,9971866760807089;0,9650075476033084;2
5,341880341880342e-05;0,029721232446028086;0,997179366404032;0,9650075476033084;2
5,341880341880342e-05;0,0298050723118843;0,9971790146043995;0,9650075476033084;2
5,341880341880342e-05;0,03043387130580591;0,9971726799472556;0,9650075476033084;2
5,341880341880342e-05;0,03060155103751834;0,9971720060598709;0,9650075476033084;2
5,341880341880342e-05;0,030978830433871306;0,9971681356760301;0,9650075476033084;2
5,341880341880342e-05;0,03110459023265563;0,9971676049975718;0,9650075476033084;2
5,341880341880342e-05;0,03123035003143995;0,9971645678554288;0,9650075476033084;2
5,341880341880342e-05;0,03131418989729617;0,9971627561061353;0,9650075476033084;2
5,341880341880342e-05;0,03181722909243345;0,9971591943474254;0,9650075476033084;2
5,341880341880342e-05;0,03194298889121777;0,9971587983636355;0,9650075476033084;2
5,341880341880342e-05;0,03257178788513938;0,9971526304031549;0,9650075476033084;2
5,341880341880342e-05;0,0326556277509956;0,9971523837356073;0,9650075476033084;2
5,341880341880342e-05;0,033200586879060995;0,9971473410961805;0,9650075476033084;2
5,341880341880342e-05;0,03328442674491721;0,9971469976424991;0,9650075476033084;2
5,341880341880342e-05;0,033787465940054495;0,9971430419744199;0,9650075476033084;2
5,341880341880342e-05;0,03387130580591071;0,9971427946672852;0,9650075476033084;2
5,341880341880342e-05;0,033955145671766926;0,9971421379807961;0,9650075476033084;2
5,341880341880342e-05;0,03403898553762314;0,9971415720626455;0,9650075476033084;2
5,341880341880342e-05;0,034374345001047996;0,9971369919386794;0,9650075476033084;2
5,341880341880342e-05;0,03450010479983232;0,9971367013998613;0,9650075476033084;2
5,341880341880342e-05;0,034835464263257176;0,9971343044951564;0,9650075476033084;2
5,341880341880342e-05;0,03500314399496961;0,9971325707969918;0,9650075476033084;2
5,341880341880342e-05;0,03575770278767554;0,9971272032086295;0,9650075476033084;2
5,341880341880342e-05;0,035841542653531754;0,9971262133800075;0,9650075476033084;2
5,341880341880342e-05;0,03621882204988472;0,9971239189560258;0,9650075476033084;2
5,341880341880342e-05;0,036302661915740934;0,9971235340631194;0,9650075476033084;2
5,341880341880342e-05;0,036344581848669046;0,9971229916596142;0,9650075476033084;2
5,341880341880342e-05;0,036428421714525254;0,997122858036381;0,9650075476033084;2
5,341880341880342e-05;0,038398658562146304;0,9971049024089897;0,9650075476033084;2
5,341880341880342e-05;0,03848249842800251;0,9971047805603427;0,9650075476033084;2
5,341880341880342e-05;0,03856633829385873;0,9971041993645277;0,9650075476033084;2
5,341880341880342e-05;0,03865017815971494;0,9971037042416494;0,9650075476033084;2
5,341880341880342e-05;0,03890169775728359;0,9971014072215847;0,9650075476033084;2
5,341880341880342e-05;0,038985537623139804;0,9971011225292611;0,9650075476033084;2
5,341880341880342e-05;0,039572416684133305;0,9970974268858139;0,9650075476033084;2
5,341880341880342e-05;0,03965625654998952;0,9970968965459084;0,9650075476033084;2
5,341880341880342e-05;0,04074617480612031;0,9970895603885996;0,9650075476033084;2
5,341880341880342e-05;0,04083001467197653;0,9970891647033862;0,9650075476033084;2
5,341880341880342e-05;0,041500733598826244;0,9970841193172713;0,9650075476033084;2
5,341880341880342e-05;0,04158457346468246;0,9970838806709897;0,9650075476033084;2
5,341880341880342e-05;0,04229721232446028;0,9970783680800184;0,9650075476033084;2
5,341880341880342e-05;0,042381052190316494;0,9970782056176537;0,9650075476033084;2
5,341880341880342e-05;0,042884091385453786;0,9970737902004977;0,9650075476033084;2
5,341880341880342e-05;0,042967931251309995;0,9970734122405366;0,9650075476033084;2
5,341880341880342e-05;0,04334521064766297;0,9970702915546947;0,9650075476033084;2
5,341880341880342e-05;0,043429050513519175;0,997069734102659;0,9650075476033084;2
5,341880341880342e-05;0,04695032487948019;0,9970425734711116;0,9650075476033084;2
5,341880341880342e-05;0,04703416474533641;0,9970422521661988;0,9650075476033084;2
5,341880341880342e-05;0,0475791238734018;0,9970391886162345;0,9650075476033084;2
5,341880341880342e-05;0,04766296373925802;0,9970391005438141;0,9650075476033084;2
5,341880341880342e-05;0,04783064347097045;0,9970386121691459;0,9650075476033084;2
5,341880341880342e-05;0,04799832320268287;0,9970380353774827;0,9650075476033084;2
5,341880341880342e-05;0,048501362397820165;0,9970337093486917;0,9650075476033084;2
5,341880341880342e-05;0,048627122196604484;0,9970327845777409;0,9650075476033084;2
5,341880341880342e-05;0,04887864179417313;0,9970307376765976;0,9650075476033084;2
5,341880341880342e-05;0,04904632152588556;0,9970302724672151;0,9650075476033084;2
5,341880341880342e-05;0,049130161391741776;0,9970294285637251;0,9650075476033084;2
5,341880341880342e-05;0,049255921190526096;0,9970292378473591;0,9650075476033084;2
5,341880341880342e-05;0,04933976105638231;0,9970291318932292;0,9650075476033084;2
5,341880341880342e-05;0,04942360092223853;0,9970289482689311;0,9650075476033084;2
5,341880341880342e-05;0,04992664011737581;0,9970262109184082;0,9650075476033084;2
5,341880341880342e-05;0,05001047998323203;0,997025858047912;0,9650075476033084;2
5,341880341880342e-05;0,05105847830643471;0,9970169604311134;0,9650075476033084;2
5,341880341880342e-05;0,051184238105219035;0,9970163900438869;0,9650075476033084;2
5,341880341880342e-05;0,051477677635715785;0,997013713421908;0,9650075476033084;2
5,341880341880342e-05;0,051603437434500105;0,997013525445821;0,9650075476033084;2
5,341880341880342e-05;0,05198071683085307;0,9970091565378107;0,9650075476033084;2
5,341880341880342e-05;0,052064556696709285;0,9970090559966537;0,9650075476033084;2
5,341880341880342e-05;0,05227415636134982;0,997006294129919;0,9650075476033084;2
5,341880341880342e-05;0,052357996227206036;0,9970048464175992;0,9650075476033084;2
5,341880341880342e-05;0,05286103542234333;0,9970021874752392;0,9650075476033084;2
5,341880341880342e-05;0,052944875288199536;0,997001745653125;0,9650075476033084;2
5,341880341880342e-05;0,0533221546845525;0,9969986234173752;0,9650075476033084;2
5,341880341880342e-05;0,05340599455040872;0,9969984963919337;0,9650075476033084;2
5,341880341880342e-05;0,05348983441626493;0,9969983221012728;0,9650075476033084;2
5,341880341880342e-05;0,05357367428212115;0,9969983117265737;0,9650075476033084;2
5,341880341880342e-05;0,05361559421504926;0,9969981467018423;0,9650075476033084;2
5,341880341880342e-05;0,05374135401383358;0,9969976694504948;0,9650075476033084;2
5,341880341880342e-05;0,05424439320897086;0,9969928808075053;0,9650075476033084;2
5,341880341880342e-05;0,05449591280653951;0,9969923274883421;0,9650075476033084;2
5,341880341880342e-05;0,054579752672395725;0,9969922313499678;0,9650075476033084;2
5,341880341880342e-05;0,05466359253825194;0,9969919293154348;0,9650075476033084;2
5,341880341880342e-05;0,05508279186753301;0,9969904932430067;0,9650075476033084;2
5,341880341880342e-05;0,055166631733389225;0,9969900749276887;0,9650075476033084;2
5,341880341880342e-05;0,055627750995598406;0,9969861324022099;0,9650075476033084;2
5,341880341880342e-05;0,05571159086145462;0,9969857588248207;0,9650075476033084;2
5,341880341880342e-05;0,056969188849297844;0,9969746526575067;0,9650075476033084;2
5,341880341880342e-05;0,05705302871515405;0,9969745737912824;0,9650075476033084;2
5,341880341880342e-05;0,05810102703835674;0,99696575424932;0,9650075476033084;2
5,341880341880342e-05;0,058268706770069165;0,9969645490191735;0,9650075476033084;2
5,341880341880342e-05;0,058436386501781595;0,996964249570355;0,9650075476033084;2
5,341880341880342e-05;0,05852022636763781;0,9969640289096736;0,9650075476033084;2
5,341880341880342e-05;0,060993502410396146;0,9969479624817197;0,9650075476033084;2
5,341880341880342e-05;0,06107734227625236;0,9969477390174637;0,9650075476033084;2
5,341880341880342e-05;0,06145462167260533;0,9969462519093958;0,9650075476033084;2
5,341880341880342e-05;0,061580381471389646;0,9969461809277707;0,9650075476033084;2
5,341880341880342e-05;0,06195766086774261;0,9969432225146283;0,9650075476033084;2
5,341880341880342e-05;0,06204150073359883;0,9969431513229908;0,9650075476033084;2
5,341880341880342e-05;0,06225110039823936;0,9969421593332752;0,9650075476033084;2
5,341880341880342e-05;0,0624607000628799;0,9969413844267313;0,9650075476033084;2
5,341880341880342e-05;0,06287989939216097;0,9969377720533402;0,9650075476033084;2
5,341880341880342e-05;0,0630475791238734;0,9969375433397959;0,9650075476033084;2
5,341880341880342e-05;0,0636344581848669;0,9969322068344294;0,9650075476033084;2
5,341880341880342e-05;0,06371829805072311;0,9969322042533801;0,9650075476033084;2
5,341880341880342e-05;0,0641794173129323;0,9969292615993625;0,9650075476033084;2
5,341880341880342e-05;0,06426325717878852;0,9969289571644188;0,9650075476033084;2
5,341880341880342e-05;0,06505973590442256;0,9969231572864895;0,9650075476033084;2
5,341880341880342e-05;0,06514357577027877;0,9969231068822577;0,9650075476033084;2
5,341880341880342e-05;0,0653950953678474;0,9969211247856411;0,9650075476033084;2
5,341880341880342e-05;0,06552085516663174;0,9969210110640689;0,9650075476033084;2
5,341880341880342e-05;0,06606581429469713;0,9969151217359975;0,9650075476033084;2
5,341880341880342e-05;0,06614965416055334;0,9969147573520609;0,9650075476033084;2
5,341880341880342e-05;0,0664430936910501;0,9969138737601314;0,9650075476033084;2
5,341880341880342e-05;0,06652693355690631;0,9969137637709726;0,9650075476033084;2
5,341880341880342e-05;0,06661077342276252;0,9969133692475469;0,9650075476033084;2
5,341880341880342e-05;0,06669461328861874;0,9969132787034098;0,9650075476033084;2
5,341880341880342e-05;0,06753301194718088;0,9969083216754582;0,9650075476033084;2
5,341880341880342e-05;0,0676168518130371;0,9969082424383562;0,9650075476033084;2
5,341880341880342e-05;0,0682037308740306;0,9969052123990825;0,9650075476033084;2
5,341880341880342e-05;0,06828757073988681;0,996905075348883;0,9650075476033084;2
5,341880341880342e-05;0,06832949067281492;0,9969046087819009;0,9650075476033084;2
5,341880341880342e-05;0,06858101027038356;0,9969045325464362;0,9650075476033084;2
5,341880341880342e-05;0,06891636973380842;0,9969011731589915;0,9650075476033084;2
5,341880341880342e-05;0,06900020959966464;0,9969008264185873;0,9650075476033084;2
5,341880341880342e-05;0,06954516872773003;0,9968982995340102;0,9650075476033084;2
5,341880341880342e-05;0,06975476839237058;0,9968978796629804;0,9650075476033084;2
5,341880341880342e-05;0,07004820792286733;0,9968962843970445;0,9650075476033084;2
5,341880341880342e-05;0,07013204778872353;0,9968962591226967;0,9650075476033084;2
5,341880341880342e-05;0,07025780758750785;0,9968951096774666;0,9650075476033084;2
5,341880341880342e-05;0,07034164745336408;0,9968949665124258;0,9650075476033084;2
5,341880341880342e-05;0,07088660658142946;0,9968912977097412;0,9650075476033084;2
5,341880341880342e-05;0,07097044644728569;0,996891254147885;0,9650075476033084;2
5,341880341880342e-05;0,07113812617899812;0,9968906161564834;0,9650075476033084;2
5,341880341880342e-05;0,07122196604485433;0,9968905756613623;0,9650075476033084;2
5,341880341880342e-05;0,07151540557535108;0,9968889717581172;0,9650075476033084;2
5,341880341880342e-05;0,0716411653741354;0,9968888608651881;0,9650075476033084;2
5,341880341880342e-05;0,07243764409976944;0,9968832967423689;0,9650075476033084;2
5,341880341880342e-05;0,07252148396562566;0,9968830655714465;0,9650075476033084;2
5,341880341880342e-05;0,07294068329490673;0,9968805670145723;0,9650075476033084;2
5,341880341880342e-05;0,07306644309369105;0,9968804375191149;0,9650075476033084;2
5,341880341880342e-05;0,07310836302661916;0,9968800148271417;0,9650075476033084;2
5,341880341880342e-05;0,07327604275833159;0,9968799883223844;0,9650075476033084;2
5,341880341880342e-05;0,07344372249004402;0,9968790671473142;0,9650075476033084;2
5,341880341880342e-05;0,07361140222175644;0,996878165015176;0,9650075476033084;2
5,341880341880342e-05;0,07373716202054077;0,9968777635077563;0,9650075476033084;2
5,341880341880342e-05;0,07382100188639698;0,9968771987069183;0,9650075476033084;2
5,341880341880342e-05;0,0739467616851813;0,9968770567473082;0,9650075476033084;2
5,341880341880342e-05;0,0745336407461748;0,9968722743045361;0,9650075476033084;2
5,341880341880342e-05;0,07461748061203102;0,9968719458072715;0,9650075476033084;2
5,341880341880342e-05;0,07574931880108991;0,996864359469288;0,9650075476033084;2
5,341880341880342e-05;0,07591699853280234;0,9968638451985635;0,9650075476033084;2
5,341880341880342e-05;0,07600083839865857;0,9968637896970445;0,9650075476033084;2
5,341880341880342e-05;0,07608467826451477;0,996862935296574;0,9650075476033084;2
5,341880341880342e-05;0,0762104380632991;0,9968625327571408;0,9650075476033084;2
5,341880341880342e-05;0,07629427792915532;0,9968623565194296;0,9650075476033084;2
5,341880341880342e-05;0,07650387759379584;0,9968602352925348;0,9650075476033084;2
5,341880341880342e-05;0,07658771745965207;0,9968599482926757;0,9650075476033084;2
5,341880341880342e-05;0,07880947390484175;0,9968460705934169;0,9650075476033084;2
5,341880341880342e-05;0,07889331377069797;0,9968456565499882;0,9650075476033084;2
5,341880341880342e-05;0,07981555229511633;0,9968396915982564;0,9650075476033084;2
5,341880341880342e-05;0,07989939216097254;0,9968396271327702;0,9650075476033084;2
5,341880341880342e-05;0,08061203102075036;0,996832495121245;0,9650075476033084;2
5,341880341880342e-05;0,0808216306853909;0,9968323932303785;0,9650075476033084;2
5,341880341880342e-05;0,08153426954516872;0,9968296286574518;0,9650075476033084;2
5,341880341880342e-05;0,08161810941102494;0,9968295620542531;0,9650075476033084;2
5,341880341880342e-05;0,08233074827080276;0,9968237396994433;0,9650075476033084;2
5,341880341880342e-05;0,08241458813665899;0,9968235201346104;0,9650075476033084;2
5,341880341880342e-05;0,08283378746594006;0,9968209912057733;0,9650075476033084;2
5,341880341880342e-05;0,08300146719765249;0,996820349361047;0,9650075476033084;2
5,341880341880342e-05;0,08488786417941731;0,99680556350165;0,9650075476033084;2
5,341880341880342e-05;0,08497170404527353;0,9968053521088031;0,9650075476033084;2
5,341880341880342e-05;0,08555858310626703;0,996803208057081;0,9650075476033084;2
5,341880341880342e-05;0,08564242297212324;0,9968030721622698;0,9650075476033084;2
5,341880341880342e-05;0,08786417941731293;0,9967911360233294;0,9650075476033084;2
5,341880341880342e-05;0,08798993921609725;0,9967908490207963;0,9650075476033084;2
5,341880341880342e-05;0,08803185914902537;0,996790690773794;0,9650075476033084;2
5,341880341880342e-05;0,0882414588136659;0,9967906888102502;0,9650075476033084;2
5,341880341880342e-05;0,08866065814294698;0,9967880370058035;0,9650075476033084;2
5,341880341880342e-05;0,0887864179417313;0,9967876426945624;0,9650075476033084;2
5,341880341880342e-05;0,08962481660029344;0,9967829647225278;0,9650075476033084;2
5,341880341880342e-05;0,08987633619786209;0,9967829111211964;0,9650075476033084;2
5,341880341880342e-05;0,09025361559421505;0,9967809247120293;0,9650075476033084;2
5,341880341880342e-05;0,09033745546007127;0,996780854124297;0,9650075476033084;2
5,341880341880342e-05;0,09050513519178369;0,9967803830171185;0,9650075476033084;2
5,341880341880342e-05;0,09063089499056802;0,9967803247911682;0,9650075476033084;2
5,341880341880342e-05;0,09142737371620205;0,9967755685914562;0,9650075476033084;2
5,341880341880342e-05;0,09151121358205827;0,9967754281180937;0,9650075476033084;2
5,341880341880342e-05;0,09155313351498638;0,9967752078455178;0,9650075476033084;2
5,341880341880342e-05;0,09163697338084259;0,9967749008337116;0,9650075476033084;2
5,341880341880342e-05;0,0922657723747642;0,9967712758861813;0,9650075476033084;2
5,341880341880342e-05;0,09239153217354852;0,9967711096195405;0,9650075476033084;2
5,341880341880342e-05;0,09339761056382309;0,9967658544290363;0,9650075476033084;2
5,341880341880342e-05;0,09348145042967931;0,9967652301442759;0,9650075476033084;2
5,341880341880342e-05;0,09352337036260742;0,9967642267499164;0,9650075476033084;2
5,341880341880342e-05;0,09360721022846363;0,9967638627722839;0,9650075476033084;2
5,341880341880342e-05;0,09411024942360093;0,996760272395186;0,9650075476033084;2
5,341880341880342e-05;0,09419408928945713;0,9967598527943966;0,9650075476033084;2
5,341880341880342e-05;0,09427792915531336;0,9967597588675692;0,9650075476033084;2
5,341880341880342e-05;0,09444560888702579;0,9967584305222534;0,9650075476033084;2
5,341880341880342e-05;0,09591280653950954;0,996750715994666;0,9650075476033084;2
5,341880341880342e-05;0,09603856633829386;0,9967498213795328;0,9650075476033084;2
5,341880341880342e-05;0,09608048627122197;0,9967495280613399;0,9650075476033084;2
5,341880341880342e-05;0,09616432613707818;0,996749470075959;0,9650075476033084;2
5,341880341880342e-05;0,09817648291762733;0,9967389053199881;0,9650075476033084;2
5,341880341880342e-05;0,09830224271641165;0,9967388050452175;0,9650075476033084;2
5,341880341880342e-05;0,09872144204569272;0,9967376499737388;0,9650075476033084;2
5,341880341880342e-05;0,09880528191154894;0,9967374232451008;0,9650075476033084;2
5,341880341880342e-05;0,09897296164326137;0,99673602159475;0,9650075476033084;2
5,341880341880342e-05;0,09905680150911758;0,9967356349961757;0,9650075476033084;2
5,341880341880342e-05;0,09955984070425487;0,9967338837100408;0,9650075476033084;2
5,341880341880342e-05;0,09968560050303919;0,9967338794601993;0,9650075476033084;2
5,341880341880342e-05;0,10052399916160135;0,9967292173724107;0,9650075476033084;2
5,341880341880342e-05;0,10069167889331378;0,9967291090999723;0,9650075476033084;2
5,341880341880342e-05;0,10094319849088242;0,9967279059998991;0,9650075476033084;2
5,341880341880342e-05;0,10102703835673862;0,9967278022406814;0,9650075476033084;2
5,341880341880342e-05;0,10127855795430728;0,9967261842252928;0,9650075476033084;2
5,341880341880342e-05;0,1014043177530916;0,9967258356143923;0,9650075476033084;2
5,341880341880342e-05;0,1019911968140851;0,996722234692705;0,9650075476033084;2
5,341880341880342e-05;0,1020750366799413;0,9967221381969575;0,9650075476033084;2
5,341880341880342e-05;0,1025780758750786;0,9967190386837048;0,9650075476033084;2
5,341880341880342e-05;0,10266191574093482;0,9967190358560202;0,9650075476033084;2
5,341880341880342e-05;0,10391951372877803;0,9967115561657117;0,9650075476033084;2
0,00010683760683760684;0,10391951372877803;0,9967113066740102;0,9650075476033084;2
0,00010683760683760684;0,10408719346049046;0,9967104658680597;0,9650075476033084;2
0,00010683760683760684;0,10417103332634668;0,9967097858962335;0,9650075476033084;2
0,00010683760683760684;0,10559631104590232;0,9967001320208762;0,9650075476033084;2
0,00010683760683760684;0,10568015091175854;0,9966998743168978;0,9650075476033084;2
0,00010683760683760684;0,10643470970446448;0,9966967261072347;0,9650075476033084;2
0,00010683760683760684;0,10651854957032068;0,9966964257450758;0,9650075476033084;2
0,00010683760683760684;0,10760846782645148;0,9966881526567191;0,9650075476033084;2
0,00010683760683760684;0,1076923076923077;0,9966880714054671;0,9650075476033084;2
0,00010683760683760684;0,10790190735694823;0,9966864319139883;0,9650075476033084;2
0,00010683760683760684;0,10798574722280445;0,9966862360597518;0,9650075476033084;2
0,00010683760683760684;0,10853070635086984;0,9966840263102346;0,9650075476033084;2
0,00010683760683760684;0,10861454621672606;0,9966839609330842;0,9650075476033084;2
0,00010683760683760684;0,10903374554600713;0,9966807440409168;0,9650075476033084;2
0,00010683760683760684;0,10920142527771956;0,9966806699169387;0,9650075476033084;2
0,00010683760683760684;0,10962062460700063;0,996679221730867;0,9650075476033084;2
0,00010683760683760684;0,10970446447285684;0,9966791791963874;0,9650075476033084;2
0,00010683760683760684;0,1105847830643471;0,9966741302340149;0,9650075476033084;2
0,00010683760683760684;0,11066862293020331;0,9966740384944118;0,9650075476033084;2
0,00010683760683760684;0,11087822259484385;0,996673472162925;0,9650075476033084;2
0,00010683760683760684;0,11096206246070006;0,996673424853067;0,9650075476033084;2
0,00010683760683760684;0,1111716621253406;0,9966729730478873;0,9650075476033084;2
0,00010683760683760684;0,11125550199119681;0,9966717771363046;0,9650075476033084;2
0,00010683760683760684;0,11167470132047788;0,9966703720895793;0,9650075476033084;2
0,00010683760683760684;0,11184238105219031;0,9966694797742953;0,9650075476033084;2
0,00010683760683760684;0,1123035003143995;0,9966670767186311;0,9650075476033084;2
0,00010683760683760684;0,11242926011318381;0,9966668761493018;0,9650075476033084;2
0,00010683760683760684;0,11251309997904003;0,9966668688618862;0,9650075476033084;2
0,00010683760683760684;0,11255501991196815;0,9966665574451361;0,9650075476033084;2
0,00010683760683760684;0,11263885977782435;0,9966664846656919;0,9650075476033084;2
0,00010683760683760684;0,1129322993083211;0,9966649875680598;0,9650075476033084;2
0,00010683760683760684;0,11305805910710542;0,99666494892259;0,9650075476033084;2
0,00010683760683760684;0,11318381890588974;0,9966647356850808;0,9650075476033084;2
0,00010683760683760684;0,11330957870467408;0,9966641304510533;0,9650075476033084;2
0,00010683760683760684;0,11368685810102704;0,9966623945562216;0,9650075476033084;2
0,00010683760683760684;0,11377069796688326;0,9966622489293387;0,9650075476033084;2
0,00010683760683760684;0,11389645776566758;0,9966620337980752;0,9650075476033084;2
0,00010683760683760684;0,11406413749738001;0,9966617754803864;0,9650075476033084;2
0,00010683760683760684;0,11754349193041291;0,9966447674345362;0,9650075476033084;2
0,00010683760683760684;0,11762733179626912;0,9966446746020289;0,9650075476033084;2
