FPR;TPR;Threshold;AUC
0,0;0,06731666839539467;0,9967374895225579;0,9815283291854465
0,0;0,06738581751547211;0,9967374232451008;0,9815283291854465
0,0;0,06793901047609169;0,9967357373576314;0,9815283291854465
0,0;0,06800815959616914;0,9967357016500658;0,9815283291854465
0,0;0,0683884797565951;0,9967346269876074;0,9815283291854465
0,0;0,06845762887667255;0,9967345276326741;0,9815283291854465
0,0;0,06907997095736956;0,9967314951828395;0,9815283291854465
0,0;0,06914912007744702;0,9967314687653364;0,9815283291854465
0,0;0,0694257165577568;0,9967302613418804;0,9815283291854465
0,0;0,06952944023787297;0,9967300240690883;0,9815283291854465
0,0;0,0695640147979117;0,9967299474080359;0,9815283291854465
0,0;0,06963316391798914;0,9967297563682488;0,9815283291854465
0,0;0,06977146215814403;0,9967288341898303;0,9815283291854465
0,0;0,06984061127822148;0,996728824637623;0,9815283291854465
0,0;0,07077412439926702;0,996725288744014;0,9815283291854465
0,0;0,07091242263942191;0,9967250116352053;0,9815283291854465
0,0;0,07160391384019639;0,9967229553941686;0,9815283291854465
0,0;0,07167306296027383;0,9967225561768612;0,9815283291854465
0,0;0,0728140234415517;0,9967180608850961;0,9815283291854465
0,0;0,07288317256162916;0,9967180313100904;0,9815283291854465
0,0;0,0729523216817066;0,9967174109943836;0,9815283291854465
0,0;0,07302147080178405;0,9967173549520839;0,9815283291854465
0,0;0,07336721640217128;0,9967164898156525;0,9815283291854465
0,0;0,0735400892023649;0,9967163582414237;0,9815283291854465
0,0;0,07395498392282958;0,9967140766757413;0,9815283291854465
0,0;0,07402413304290703;0,9967140098951969;0,9815283291854465
0,0;0,07433530408325555;0,9967129024119841;0,9815283291854465
0,0;0,07440445320333298;0,9967126732451289;0,9815283291854465
0,0;0,07509594440410745;0,9967096102194551;0,9815283291854465
0,0;0,07519966808422363;0,9967095596360622;0,9815283291854465
0,0;0,07630605400546278;0,9967049564921798;0,9815283291854465
0,0;0,07644435224561767;0,9967043620309229;0,9815283291854465
0,0;0,0767900978460049;0,996702616434963;0,9815283291854465
0,0;0,07685924696608236;0,9967026103363016;0,9815283291854465
0,0;0,07713584344639214;0,9967011854113892;0,9815283291854465
0,0;0,0772049925664696;0,9967008000310332;0,9815283291854465
0,0;0,07768903640701172;0,9966989270056557;0,9815283291854465
0,0;0,07775818552708917;0,9966988773018522;0,9815283291854465
0,0;0,07803478200739895;0,9966976908347747;0,9815283291854465
0,0;0,07813850568751513;0,9966975546972839;0,9815283291854465
0,0;0,07820765480759258;0,9966973656186074;0,9815283291854465
0,0;0,07831137848770875;0,996697258788768;0,9815283291854465
0,0;0,07844967672786364;0,9966966671991914;0,9815283291854465
0,0;0,07851882584794108;0,9966964257450758;0,9815283291854465
0,0;0,0800055319296062;0,9966884133378748;0,9815283291854465
0,0;0,08007468104968364;0,9966881526567191;0,9815283291854465
0,0;0,08028212840991598;0,9966876533787694;0,9815283291854465
0,0;0,08035127752999344;0,9966876491253496;0,9815283291854465
0,0;0,08052415033018705;0,9966870909177126;0,9815283291854465
0,0;0,0805932994502645;0,9966868117423706;0,9815283291854465
0,0;0,08086989593057428;0,9966856988123739;0,9815283291854465
0,0;0,08093904505065173;0,9966854807425523;0,9815283291854465
0,0;0,08145766345123258;0,9966842927850441;0,9815283291854465
0,0;0,08152681257131003;0,9966841880294106;0,9815283291854465
0,0;0,08159596169138748;0,9966840745060667;0,9815283291854465
0,0;0,08173425993154237;0,9966840263102346;0,9815283291854465
0,0;0,08201085641185216;0,9966822594317372;0,9815283291854465
0,0;0,08214915465200705;0,9966822520057144;0,9815283291854465
0,0;0,08249490025239428;0,9966807667211846;0,9815283291854465
0,0;0,08256404937247173;0,9966806003631916;0,9815283291854465
0,0;0,08263319849254919;0,9966803241389134;0,9815283291854465
0,0;0,08270234761262663;0,9966799524524683;0,9815283291854465
0,0;0,08342841337343983;0,9966781547907004;0,9815283291854465
0,0;0,08367043529371089;0,9966780693603905;0,9815283291854465
0,0;0,0838433080939045;0,9966773547671016;0,9815283291854465
0,0;0,08391245721398195;0,9966771248236428;0,9815283291854465
0,0;0,08453479929467897;0,9966747071446502;0,9815283291854465
0,0;0,08467309753483387;0,9966746860695923;0,9815283291854465
0,0;0,08508799225529855;0,9966735556748522;0,9815283291854465
0,0;0,085157141375376;0,9966735331022804;0,9815283291854465
0,0;0,08533001417556961;0,9966720822696667;0,9815283291854465
0,0;0,08543373785568578;0,9966720752238271;0,9815283291854465
0,0;0,08622895273657642;0,9966701604608107;0,9815283291854465
0,0;0,08629810185665387;0,9966701581391895;0,9815283291854465
0,0;0,08647097465684749;0,996668954781837;0,9815283291854465
0,0;0,08654012377692494;0,9966686844384735;0,9815283291854465
0,0;0,08688586937731217;0,996667932690818;0,9815283291854465
0,0;0,08695501849738962;0,9966678717971709;0,9815283291854465
0,0;0,08726618953773813;0,99666722448129;0,9815283291854465
0,0;0,0873699132178543;0,9966670767186311;0,9815283291854465
0,0;0,08743906233793175;0,9966669115506819;0,9815283291854465
0,0;0,08757736057808664;0,9966668761493018;0,9815283291854465
0,0;0,08785395705839644;0,996666177540038;0,9815283291854465
0,0;0,08795768073851261;0,9966661004228597;0,9815283291854465
0,0;0,08823427721882239;0,9966652455182669;0,9815283291854465
0,0;0,08830342633889984;0,9966652198012711;0,9815283291854465
0,0;0,08833800089893856;0,9966651051520959;0,9815283291854465
0,0;0,08844172457905473;0,99666494892259;0,9815283291854465
0,0;0,08851087369913217;0,9966647928262542;0,9815283291854465
0,0;0,08871832105936452;0,9966647356850808;0,9815283291854465
0,0;0,08875289561940325;0,99666430200663;0,9815283291854465
0,0;0,08882204473948069;0,9966641767286167;0,9815283291854465
0,0;0,08923693945994537;0,9966623945562216;0,9815283291854465
0,0;0,08930608858002281;0,9966622489293387;0,9815283291854465
0,0;0,08937523770010027;0,9966620667931532;0,9815283291854465
0,0;0,08954811050029389;0,996661912266797;0,9815283291854465
0,0;0,08965183418041005;0,9966618625616708;0,9815283291854465
0,0;0,08985928154064239;0,9966617754803864;0,9815283291854465
0,0;0,08992843066071984;0,9966613382952663;0,9815283291854465
0,0;0,09010130346091345;0,9966613196658596;0,9815283291854465
0,0;0,09013587802095219;0,9966611568641679;0,9815283291854465
0,0;0,09020502714102963;0,9966609441041426;0,9815283291854465
0,0;0,0908965183418041;0,9966583850694765;0,9815283291854465
0,0;0,09096566746188155;0,9966581649214709;0,9815283291854465
0,0;0,09117311482211389;0,996656912828635;0,9815283291854465
0,0;0,09131141306226878;0,9966569099187135;0,9815283291854465
0,0;0,09138056218234623;0,9966567142286493;0,9815283291854465
0,0;0,09144971130242367;0,9966564225434644;0,9815283291854465
0,0;0,09210662794315942;0,9966542341046886;0,9815283291854465
0,0;0,0922103516232756;0,9966540555731791;0,9815283291854465
0,0;0,09241779898350794;0,9966533838963288;0,9815283291854465
0,0;0,09248694810358538;0,9966532941438928;0,9815283291854465
0,0;0,09335131210455347;0,9966490905503066;0,9815283291854465
0,0;0,09342046122463092;0,9966489333380542;0,9815283291854465
0,0;0,09345503578466964;0,9966487049895804;0,9815283291854465
0,0;0,09366248314490198;0,9966484068856977;0,9815283291854465
0,0;0,0936970577049407;0,996648109529215;0,9815283291854465
0,0;0,09376620682501816;0,9966480298763323;0,9815283291854465
0,0;0,09386993050513433;0,996647752742405;0,9815283291854465
0,0;0,09407737786536666;0,9966474888582566;0,9815283291854465
0,0;0,09449227258583134;0,9966459797843742;0,9815283291854465
0,0;0,0945614217059088;0,9966458993727639;0,9815283291854465
0,0;0,0948725927462573;0,996644267544669;0,9815283291854465
0,0;0,09494174186633475;0,9966441219669168;0,9815283291854465
0,0;0,09504546554645092;0,9966437762480582;0,9815283291854465
0,0;0,0951491892265671;0,9966437713304271;0,9815283291854465
0,0;0,09518376378660581;0,9966437636562381;0,9815283291854465
0,0;0,09525291290668327;0,9966435711981938;0,9815283291854465
0,0;0,09528748746672198;0,9966435014345643;0,9815283291854465
0,0;0,09535663658679944;0,9966434994021192;0,9815283291854465
0,0;0,0966358953082322;0,9966383965213664;0,9815283291854465
0,0;0,09670504442830966;0,9966383443177725;0,9815283291854465
0,0;0,09694706634858072;0,9966375482681491;0,9815283291854465
0,0;0,09701621546865816;0,9966372109645646;0,9815283291854465
0,0;0,09715451370881306;0,9966365607303576;0,9815283291854465
0,0;0,09732738650900667;0,9966363373729055;0,9815283291854465
0,0;0,09819175050997477;0,9966336107126377;0,9815283291854465
0,0;0,0982608996300522;0,9966335396148982;0,9815283291854465
0,0;0,098537496110362;0,9966328115215342;0,9815283291854465
0,0;0,09864121979047817;0,9966327903104585;0,9815283291854465
0,0;0,09888324171074923;0,9966321751853218;0,9815283291854465
0,0;0,09895239083082667;0,9966320662605953;0,9815283291854465
0,0;0,09905611451094284;0,9966320462814827;0,9815283291854465
0,0;0,09947100923140753;0,9966311482309826;0,9815283291854465
0,0;0,09954015835148498;0,9966306656925765;0,9815283291854465
0,0;0,09985132939183348;0,996629737795703;0,9815283291854465
0,0;0,10002420219202711;0,9966297285165472;0,9815283291854465
0,0;0,10005877675206583;0,9966296848834408;0,9815283291854465
0,0;0,10012792587214328;0,9966296601405651;0,9815283291854465
0,0;0,10019707499222072;0,9966294139389748;0,9815283291854465
0,0;0,10026622411229817;0,9966293102576135;0,9815283291854465
0,0;0,10092314075303392;0,99662684368387;0,9815283291854465
0,0;0,10099228987311136;0,9966267828149866;0,9815283291854465
0,0;0,10123431179338242;0,996625861940846;0,9815283291854465
0,0;0,10130346091345988;0,9966258470269108;0,9815283291854465
0,0;0,1020641012343118;0,9966225692564151;0,9815283291854465
0,0;0,10237527227466031;0,99662246495841;0,9815283291854465
0,0;0,10400027659648031;0,9966161104201828;0,9815283291854465
0,0;0,1041385748366352;0,9966160825065739;0,9815283291854465
0,0;0,10451889499706116;0,9966137734581272;0,9815283291854465
0,0;0,10458804411713861;0,9966137620048843;0,9815283291854465
0,0;0,10465719323721606;0,9966136885738499;0,9815283291854465
0,0;0,1047263423572935;0,9966136837730593;0,9815283291854465
0,0;0,10483006603740967;0,9966134586316377;0,9815283291854465
0,0;0,10489921515748712;0,9966132909487432;0,9815283291854465
0,0;0,10655879403934584;0,9966080474769281;0,9815283291854465
0,0;0,1066279431594233;0,9966080106713439;0,9815283291854465
0,0;0,10690453963973308;0,9966073141053927;0,9815283291854465
0,0;0,10697368875981053;0,9966072184756348;0,9815283291854465
0,0;0,10718113612004287;0,9966064989042005;0,9815283291854465
0,0;0,10728485980015905;0,9966063930396317;0,9815283291854465
0,0;0,10776890364070117;0,9966039855216553;0,9815283291854465
0,0;0,10783805276077862;0,9966039201571109;0,9815283291854465
0,0;0,10787262732081734;0,9966039047316194;0,9815283291854465
0,0;0,1079417764408948;0,9966036099622088;0,9815283291854465
0,0;0,1089790132420565;0,9966003211690657;0,9815283291854465
0,0;0,1095667807627148;0,9966002017822001;0,9815283291854465
0,0;0,1097396535629084;0,9965992304275928;0,9815283291854465
0,0;0,10980880268298586;0,9965990154684597;0,9815283291854465
0,0;0,1101545482833731;0,99659734653045;0,9815283291854465
0,0;0,11025827196348927;0,9965971910811385;0,9815283291854465
0,0;0,11032742108356672;0,9965971678560355;0,9815283291854465
0,0;0,11039657020364416;0,9965969983274419;0,9815283291854465
0,0;0,11081146492410884;0,9965958236142047;0,9815283291854465
0,0;0,11088061404418628;0,996595764986249;0,9815283291854465
0,0;0,11098433772430245;0,9965953141640068;0,9815283291854465
0,0;0,11136465788472842;0,9965952467816126;0,9815283291854465
0,0;0,11139923244476714;0,9965950767345234;0,9815283291854465
0,0;0,11146838156484459;0,9965950441071678;0,9815283291854465
0,0;0,11184870172527055;0,996593225094534;0,9815283291854465
0,0;0,111917850845348;0,996593222521635;0,9815283291854465
0,0;0,11215987276561906;0,9965924833269979;0,9815283291854465
0,0;0,1122290218856965;0,9965923169611496;0,9815283291854465
0,0;0,11226359644573523;0,9965921534313732;0,9815283291854465
0,0;0,11233274556581267;0,9965921512220784;0,9815283291854465
0,0;0,11247104380596756;0,9965911899719203;0,9815283291854465
